"file","SiteDescriptions","LocationInfo","MonthlyData","AnnualData","Metadata","Duplicate","NotRelevant"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1997","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BENTLY ENTERPRISES.xls$1996","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$99","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$98","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$97","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BOEING COMPANY - ROCKETDYNE.xlsx$96","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/BREAK-A-HEART, LLC.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$96","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CANYON GID.xls$95","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CHEMICAL LIME.xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/COLVIN & SON, LLC.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/COLVIN & SON, LLC.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CROFOOT & MEISSNER.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CRYSTAL 40, LLC.xlsx$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CV PROPCO.xlsx$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CV PROPCO.xlsx$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CV PROPCO.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$1999","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$1998","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$1997","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/CYANCO.xls$1996","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DESERT PEARL.xlsx$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$99","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$98","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$97","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DEVILSGATE GID.xlsx$96","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DIAMOND PLASTICS.xls$SUMMARY","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$99","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$98","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$97","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DOUGLAS-GENOA, SIERRA CANYON.xlsx$96","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$1999","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$1998","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$1997","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/DYNO NOBEL.xls$1996","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EAGLE GAS.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$1998","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$1997","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ELKO HEAT CO..xls$1996","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EMPIRE ENERGY, LLC.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EMPIRE ENERGY, LLC.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EMPIRE ENERGY, LLC.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EMPIRE ENERGY, LLC.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EMPIRE ENERGY, LLC.xlsx$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2020","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2018","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/ENDEAVOUR, LLC.xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/EP MINERALS, LLC.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/F2M, INC..xls$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GEMFIELD RESOURCES, LTD..xlsx$2019","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GEMFIELD RESOURCES, LTD..xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GEMFIELD RESOURCES, LTD..xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GEMFIELD RESOURCES, LTD..xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GEMFIELD RESOURCES, LTD..xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GLOBAL SILICA INC..xls$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GLOBAL SILICA INC..xls$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GLOBAL SILICA INC..xls$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2017","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2002","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2001","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$2000","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$99","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRANITE DAYTON MATERIALS.xlsx$98","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2016","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2015","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2014","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2013","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2012","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2011","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2010","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2009","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2008","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2007","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2006","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2005","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2004","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/GRAYMONT TRANSLOAD.xlsx$2003","0","0","0","0","0","1","0"
"/NV/withdrawal_reports/HALLIBURTON ENERGY.xls$2016","0","0","0","0","0","1","0"
