"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","Zip2","Lat","Lon","Datum","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","DataSource"
"MN","WD","GW",NA,NA,"minnegasco","former minneapolis gas works","ghd services incorporated hoglund eric","1993-6054","T29N-R24W-S24",NA,"2",NA,"NA","NA",NA,NA,"Pollution Containment",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.489522,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"minnehaha creek watershed district","NA","NA","2003-3138","T118N-R22W-S30",NA,"1",NA,"NA","27013400",NA,NA,"Basin (Lake) Level Maintenance",NA,NA,NA,"mooney","NA","mooney","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"minneota city of","NA","NA","1975-4219","T113N-R43W-S26",NA,"5",NA,"213527","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","minnesota river yellow medicine river",NA,NA,"Lyon",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0255,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"minneota city of","NA","NA","1975-4219","T113N-R43W-S36 NWNW",NA,"3",NA,"228711","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","minnesota river yellow medicine river",NA,NA,"Lyon",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0096,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"minnerath david","NA","spitzley rob","1976-3258","T123N-R30W-S4 NESE",NA,"453380",NA,"453380","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qwta","water table","qwta","sauk river",NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37.17,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IR",NA,"minnesota amateur sports commission national sports center","NA","NA","1990-6008","T31N-R23W-S20",NA,"1",NA,"NA","NA",NA,NA,"Landscaping/Athletic Field Irrigation",NA,NA,NA,"NA","NA","NA","mississippi river twin cities",NA,NA,"Anoka",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.415998,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"minnesota beef industries incorporated","NA","NA","1998-4075","T115N-R31W-S29",NA,"1",NA,"211688","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","south fork crow river",NA,NA,"Renville",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"minnesota beef industries incorporated","NA","NA","1998-4075","T115N-R31W-S30",NA,"2",NA,"660778","NA",NA,NA,"Agricultural/Food Processing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","south fork crow river",NA,NA,"Renville",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"minnesota dirt works incorporated","NA","NA","2002-6018","T113N-R20W-S7 SENW",NA,"1",NA,"NA","NA",NA,NA,"Other Special Categories",NA,NA,NA,"eureka pit 779","NA","eureka pit 779","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.57,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","IN",NA,"minnesota dirt works incorporated","NA","NA","2002-6018","T113N-R20W-S7 SENW",NA,"1",NA,"NA","NA",NA,NA,"Sand and Gravel Washing",NA,NA,NA,"eureka pit 779","NA","eureka pit 779","mississippi river lake pepin",NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"minnesota farms company","NA","NA","1992-4184","T121N-R43W-S24",NA,"1",NA,"147579","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","pomme de terre river",NA,NA,"Swift",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IR",NA,"minnesota farms company","NA","NA","1992-4184","T121N-R43W-S24",NA,"2",NA,"132449","NA",NA,NA,"Agricultural Crop Irrigation",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","pomme de terre river",NA,NA,"Swift",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"minnesota lake city of","NA","NA","1963-0963","T104N-R25W-S4",NA,"2",NA,"213177","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"opvlcjdn","NA","opvlcjdn","le sueur river",NA,NA,"Faribault",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","PS",NA,"minnesota lake city of","NA","NA","1963-0963","T104N-R25W-S4",NA,"1",NA,"241495","NA",NA,NA,"Municipal/Public Water Supply",NA,NA,NA,"cjdn","jordan","cjdn","le sueur river",NA,NA,"Faribault",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.6981,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"minnesota metal finishing incorporated","NA","us compliance corporation","1984-6113","T29N-R24W-S13",NA,"1",NA,"122253","NA",NA,NA,"Metal Processing",NA,NA,NA,"ostp","st peter","ostp","mississippi river twin cities",NA,NA,"Hennepin",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.10428,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota municipal power agency","faribault energy park","avant energy incorporated","2008-0061","T110N-R21W-S13",NA,"1",NA,"749379","NA",NA,NA,"Other Power Generation",NA,NA,NA,"opdccjdn","prairie du chien jordan","opdccjdn","cannon river",NA,NA,"Rice",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34.422,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"minnesota pipeline company","NA","NA","1991-1149","T145N-R36W-S35",NA,"1",NA,"NA","NA",NA,NA,"Pipeline and Tank Testing",NA,NA,NA,"mississippi river","NA","mississippi river","mississippi river headwaters",NA,NA,"Clearwater",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW",NA,NA,"minnesota pipeline company","hydrostatic testing","e3 environmental limited liability corporation","1990-1207","T149N-R37W-S32",NA,"1",NA,"NA","15008900",NA,NA,"Pipeline and Tank Testing",NA,NA,NA,"steenerson","NA","steenerson","clearwater river",NA,NA,"Clearwater",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"minnesota pipeline company","NA","NA","1991-1159","T149N-R37W-S32",NA,"1",NA,"462903","NA",NA,NA,"Pipeline and Tank Testing",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","clearwater river",NA,NA,"Clearwater",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"1a",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"1b",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"2a",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"2b",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"6",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"5",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.518,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"4",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472.870108,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1982-2041","T49N-R14W-S7",NA,"3",NA,"NA","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"st louis river estuary","NA","st louis river estuary","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12187.356197,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","IN",NA,"minnesota power a division of allete incorporated","hibbard energy center","NA","1977-2264","T49N-R14W-S8",NA,"1",NA,"229124","NA",NA,NA,"Industrial Process Cooling - Once Through",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,38.652787,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","arrowhead hvdc terminal","NA","1974-2124","T50N-R15W-S31",NA,"2",NA,"251882","NA",NA,NA,"Thermoelectric Power Cooling - Recirculating",NA,NA,NA,"NA","NA","NA","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.015865,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","arrowhead hvdc terminal","NA","1974-2124","T50N-R15W-S31",NA,"1",NA,"251881","NA",NA,NA,"Thermoelectric Power Cooling - Recirculating",NA,NA,NA,"NA","NA","NA","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.066159,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","arrowhead hvdc terminal","NA","1974-2124","T50N-R15W-S31",NA,"3",NA,"251883","NA",NA,NA,"Thermoelectric Power Cooling - Recirculating",NA,NA,NA,"NA","NA","NA","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.26834,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"ibws",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.597,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"rwmu",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.9317,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"fire",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,412.032,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"mu",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4422.324692,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"2a",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11758.5144,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"2b",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11847.5874,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"1a",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13854.591,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9",NA,"1b",NA,"NA","31056100",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"blackwater","NA","blackwater","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13941.04725,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9 NESW",NA,"b",NA,"228812","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9 NESW",NA,"a",NA,"228813","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.114463,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW","TE",NA,"minnesota power a division of allete incorporated","boswell energy center","NA","1956-0197","T55N-R26W-S9 SENW",NA,"c",NA,"147299","NA",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"qbaa","quaternary buried artesian","qbaa","mississippi river headwaters",NA,NA,"Itasca",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.625641,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"s 1",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.093599,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"s 2",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.804,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"ash",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.334438,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"fire",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,252.594023,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"s s",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.628003,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"c 1",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23381.6625,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","SW","TE",NA,"minnesota power a division of allete incorporated","laskin energy center","barr engineering hibbing","1950-0172","T58N-R14W-S7",NA,"c 2",NA,"NA","69024900",NA,NA,"Thermoelectric Power Cooling - Once Through",NA,NA,NA,"colby","NA","colby","st louis river",NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23381.6625,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
"MN","WD","GW",NA,NA,"minnesota supreme feeders incorporated","NA","extended ag services incorporated","2002-4053","T108N-R37W-S10",NA,"255720",NA,"255720","NA",NA,NA,"Livestock Watering",NA,NA,NA,"NA","NA","NA","cottonwood river",NA,NA,"Cottonwood",NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.1075,"mgal",NA,NA,"/MN/MN_IN_WU.xlsx$MPARS_Index_Permits-IN, /MN/read_me.docx"
