"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","LONE STAR INDUSTRIES INCORPORATED","LONE STAR INDUSTRIES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Tunica","Claiborne","MS",NA,"Highway 61","Tunica","TUNICA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1981,0.083,0.092,0.072,0.079,0.081,0.12,0.097,0.101,0.091,0.093,0.082,0.075,"Mgal per day",NA,0.091,"Mgal per day",NA,NA,NA,"E_110008500906","NA","LONE STAR INDUSTRIES INC","HIGHWAY 61","HIGHWAY 61","OK","TUNICA","MS","TUNICA","38676","GOOD","(662) 393-7650","34.6481","-90.388507","NA","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK","3272","NA","NA","NA","NA","NA","NA","38676 _ (662) 393-7650","TUNICA_HIGHWAY 61","OSM","FRS","N","Mississippi","28","143","28143","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","BIG RIVER SERVICES INCORPORATED","BIG RIVER SERVICES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Alligator","Claiborne","MS",NA,"Highway 61","Alligator","BOLIVAR","MS",NA,"31.954324980697599",NA,"NAD27",NA,1982,0.073,0.066,0.076,0.082,0.094,0.082,0.073,0.096,0.098,0.101,0.079,0.075,"Mgal per day",NA,0.083,"Mgal per day",NA,NA,NA,"E_110044662326","NA","BIG RIVER SERVICES INC","HIGHWAY 61","HIGHWAY 61","OK","ALLIGATOR","MS","BOLIVAR","38720","GOOD","(662) 843-8301","NA","NA","NA","FLOUR AND OTHER GRAIN MILL PRODUCTS","2041","NA","NA","NA","NA","NA","NA","38720 _ (662) 843-8301","ALLIGATOR_HIGHWAY 61","NA","FRS","N","Mississippi","28","11","28011","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","G B BOOTS SMITH CORPORATION COBB PIT","G B BOOTS SMITH CORPORATION COBB PIT","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Clarksdale","Claiborne","MS",NA,"Highway 61","Clarksdale","COAHOMA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1982,0.073,0.066,0.076,0.082,0.094,0.082,0.073,0.096,0.098,0.101,0.079,0.075,"Mgal per day",NA,0.083,"Mgal per day",NA,NA,NA,"E_110016787440","NA","G B BOOTS SMITH CORPORATION, COBB PIT","HIGHWAY 61","HIGHWAY 61","OK","CLARKSDALE","MS","COAHOMA","38614","GOOD","(601) 735-9799","34.153356","-90.632519","NA","CONSTRUCTION MACHINERY AND EQUIPMENT","3531","NA","NA","NA","NA","NA","NA","38614 _ (601) 735-9799","CLARKSDALE_HIGHWAY 61","FRS","FRS","N","Mississippi","28","27","28027","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","HOUSTON BROTHERS LUMBER COMPANY","HOUSTON BROTHERS LUMBER COMPANY","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Vicksburg","Claiborne","MS",NA,"Highway 61","Vicksburg","WARREN","MS",NA,"31.954324980697599",NA,"NAD27",NA,1982,0.073,0.066,0.076,0.082,0.094,0.082,0.073,0.096,0.098,0.101,0.079,0.075,"Mgal per day",NA,0.083,"Mgal per day",NA,NA,NA,"E_110038345145","NA","HOUSTON BROTHERS LUMBER COMPANY","HIGHWAY 61","HIGHWAY 61","OK","VICKSBURG","MS","WARREN","39180","GOOD","(601) 636-6012","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","39180 _ (601) 636-6012","VICKSBURG_HIGHWAY 61","NA","FRS","N","Mississippi","28","149","28149","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","LONE STAR INDUSTRIES INCORPORATED","LONE STAR INDUSTRIES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Tunica","Claiborne","MS",NA,"Highway 61","Tunica","TUNICA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1982,0.073,0.066,0.076,0.082,0.094,0.082,0.073,0.096,0.098,0.101,0.079,0.075,"Mgal per day",NA,0.083,"Mgal per day",NA,NA,NA,"E_110008500906","NA","LONE STAR INDUSTRIES INC","HIGHWAY 61","HIGHWAY 61","OK","TUNICA","MS","TUNICA","38676","GOOD","(662) 393-7650","34.6481","-90.388507","NA","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK","3272","NA","NA","NA","NA","NA","NA","38676 _ (662) 393-7650","TUNICA_HIGHWAY 61","OSM","FRS","N","Mississippi","28","143","28143","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","BIG RIVER SERVICES INCORPORATED","BIG RIVER SERVICES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Alligator","Claiborne","MS",NA,"Highway 61","Alligator","BOLIVAR","MS",NA,"31.954324980697599",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.413,"Mgal per day","Metered",NA,NA,"E_110044662326","NA","BIG RIVER SERVICES INC","HIGHWAY 61","HIGHWAY 61","OK","ALLIGATOR","MS","BOLIVAR","38720","GOOD","(662) 843-8301","NA","NA","NA","FLOUR AND OTHER GRAIN MILL PRODUCTS","2041","NA","NA","NA","NA","NA","NA","38720 _ (662) 843-8301","ALLIGATOR_HIGHWAY 61","NA","FRS","N","Mississippi","28","11","28011","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","G B BOOTS SMITH CORPORATION COBB PIT","G B BOOTS SMITH CORPORATION COBB PIT","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Clarksdale","Claiborne","MS",NA,"Highway 61","Clarksdale","COAHOMA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.413,"Mgal per day","Metered",NA,NA,"E_110016787440","NA","G B BOOTS SMITH CORPORATION, COBB PIT","HIGHWAY 61","HIGHWAY 61","OK","CLARKSDALE","MS","COAHOMA","38614","GOOD","(601) 735-9799","34.153356","-90.632519","NA","CONSTRUCTION MACHINERY AND EQUIPMENT","3531","NA","NA","NA","NA","NA","NA","38614 _ (601) 735-9799","CLARKSDALE_HIGHWAY 61","FRS","FRS","N","Mississippi","28","27","28027","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","HOUSTON BROTHERS LUMBER COMPANY","HOUSTON BROTHERS LUMBER COMPANY","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Vicksburg","Claiborne","MS",NA,"Highway 61","Vicksburg","WARREN","MS",NA,"31.954324980697599",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.413,"Mgal per day","Metered",NA,NA,"E_110038345145","NA","HOUSTON BROTHERS LUMBER COMPANY","HIGHWAY 61","HIGHWAY 61","OK","VICKSBURG","MS","WARREN","39180","GOOD","(601) 636-6012","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","39180 _ (601) 636-6012","VICKSBURG_HIGHWAY 61","NA","FRS","N","Mississippi","28","149","28149","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","LONE STAR INDUSTRIES INCORPORATED","LONE STAR INDUSTRIES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Tunica","Claiborne","MS",NA,"Highway 61","Tunica","TUNICA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.413,"Mgal per day","Metered",NA,NA,"E_110008500906","NA","LONE STAR INDUSTRIES INC","HIGHWAY 61","HIGHWAY 61","OK","TUNICA","MS","TUNICA","38676","GOOD","(662) 393-7650","34.6481","-90.388507","NA","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK","3272","NA","NA","NA","NA","NA","NA","38676 _ (662) 393-7650","TUNICA_HIGHWAY 61","OSM","FRS","N","Mississippi","28","143","28143","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","BIG RIVER SERVICES INCORPORATED","BIG RIVER SERVICES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Alligator","Claiborne","MS",NA,"Highway 61","Alligator","BOLIVAR","MS",NA,"31.954324980697599",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.337,"Mgal per day","Metered",NA,NA,"E_110044662326","NA","BIG RIVER SERVICES INC","HIGHWAY 61","HIGHWAY 61","OK","ALLIGATOR","MS","BOLIVAR","38720","GOOD","(662) 843-8301","NA","NA","NA","FLOUR AND OTHER GRAIN MILL PRODUCTS","2041","NA","NA","NA","NA","NA","NA","38720 _ (662) 843-8301","ALLIGATOR_HIGHWAY 61","NA","FRS","N","Mississippi","28","11","28011","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","G B BOOTS SMITH CORPORATION COBB PIT","G B BOOTS SMITH CORPORATION COBB PIT","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Clarksdale","Claiborne","MS",NA,"Highway 61","Clarksdale","COAHOMA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.337,"Mgal per day","Metered",NA,NA,"E_110016787440","NA","G B BOOTS SMITH CORPORATION, COBB PIT","HIGHWAY 61","HIGHWAY 61","OK","CLARKSDALE","MS","COAHOMA","38614","GOOD","(601) 735-9799","34.153356","-90.632519","NA","CONSTRUCTION MACHINERY AND EQUIPMENT","3531","NA","NA","NA","NA","NA","NA","38614 _ (601) 735-9799","CLARKSDALE_HIGHWAY 61","FRS","FRS","N","Mississippi","28","27","28027","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","HOUSTON BROTHERS LUMBER COMPANY","HOUSTON BROTHERS LUMBER COMPANY","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Vicksburg","Claiborne","MS",NA,"Highway 61","Vicksburg","WARREN","MS",NA,"31.954324980697599",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.337,"Mgal per day","Metered",NA,NA,"E_110038345145","NA","HOUSTON BROTHERS LUMBER COMPANY","HIGHWAY 61","HIGHWAY 61","OK","VICKSBURG","MS","WARREN","39180","GOOD","(601) 636-6012","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","39180 _ (601) 636-6012","VICKSBURG_HIGHWAY 61","NA","FRS","N","Mississippi","28","149","28149","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","LONE STAR INDUSTRIES INCORPORATED","LONE STAR INDUSTRIES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Tunica","Claiborne","MS",NA,"Highway 61","Tunica","TUNICA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.337,"Mgal per day","Metered",NA,NA,"E_110008500906","NA","LONE STAR INDUSTRIES INC","HIGHWAY 61","HIGHWAY 61","OK","TUNICA","MS","TUNICA","38676","GOOD","(662) 393-7650","34.6481","-90.388507","NA","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK","3272","NA","NA","NA","NA","NA","NA","38676 _ (662) 393-7650","TUNICA_HIGHWAY 61","OSM","FRS","N","Mississippi","28","143","28143","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","BIG RIVER SERVICES INCORPORATED","BIG RIVER SERVICES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Alligator","Claiborne","MS",NA,"Highway 61","Alligator","BOLIVAR","MS",NA,"31.954324980697599",NA,"NAD27",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.055,"Mgal per day","Metered",NA,NA,"E_110044662326","NA","BIG RIVER SERVICES INC","HIGHWAY 61","HIGHWAY 61","OK","ALLIGATOR","MS","BOLIVAR","38720","GOOD","(662) 843-8301","NA","NA","NA","FLOUR AND OTHER GRAIN MILL PRODUCTS","2041","NA","NA","NA","NA","NA","NA","38720 _ (662) 843-8301","ALLIGATOR_HIGHWAY 61","NA","FRS","N","Mississippi","28","11","28011","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","G B BOOTS SMITH CORPORATION COBB PIT","G B BOOTS SMITH CORPORATION COBB PIT","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Clarksdale","Claiborne","MS",NA,"Highway 61","Clarksdale","COAHOMA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.055,"Mgal per day","Metered",NA,NA,"E_110016787440","NA","G B BOOTS SMITH CORPORATION, COBB PIT","HIGHWAY 61","HIGHWAY 61","OK","CLARKSDALE","MS","COAHOMA","38614","GOOD","(601) 735-9799","34.153356","-90.632519","NA","CONSTRUCTION MACHINERY AND EQUIPMENT","3531","NA","NA","NA","NA","NA","NA","38614 _ (601) 735-9799","CLARKSDALE_HIGHWAY 61","FRS","FRS","N","Mississippi","28","27","28027","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","HOUSTON BROTHERS LUMBER COMPANY","HOUSTON BROTHERS LUMBER COMPANY","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Vicksburg","Claiborne","MS",NA,"Highway 61","Vicksburg","WARREN","MS",NA,"31.954324980697599",NA,"NAD27",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.055,"Mgal per day","Metered",NA,NA,"E_110038345145","NA","HOUSTON BROTHERS LUMBER COMPANY","HIGHWAY 61","HIGHWAY 61","OK","VICKSBURG","MS","WARREN","39180","GOOD","(601) 636-6012","NA","NA","NA","HARDWOOD DIMENSION AND FLOORING MILLS","2426","NA","NA","NA","NA","NA","NA","39180 _ (601) 636-6012","VICKSBURG_HIGHWAY 61","NA","FRS","N","Mississippi","28","149","28149","NA","East_South_Central","NA","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","TR",NA,"IN",NA,"PORT GIBSON INDUSTRIAL 2054","LONE STAR INDUSTRIES INCORPORATED","LONE STAR INDUSTRIES INCORPORATED","928000000002054",NA,NA,"FA WDS PORT GIBSON WATERWORKS CLAIBORNE COUNTY",NA,"928000000002054",NA,NA,NA,"4941","Water Supply","80602030","8060203070","80602030707",NA,NA,"CHICAGO BRANCH LITTLE BAYOU PIERRE",NA,"Highway 61","Tunica","Claiborne","MS",NA,"Highway 61","Tunica","TUNICA","MS",NA,"31.954324980697599",NA,"NAD27",NA,1986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Metered",0.055,"Mgal per day","Metered",NA,NA,"E_110008500906","NA","LONE STAR INDUSTRIES INC","HIGHWAY 61","HIGHWAY 61","OK","TUNICA","MS","TUNICA","38676","GOOD","(662) 393-7650","34.6481","-90.388507","NA","CONCRETE PRODUCTS, EXCEPT BLOCK AND BRICK","3272","NA","NA","NA","NA","NA","NA","38676 _ (662) 393-7650","TUNICA_HIGHWAY 61","OSM","FRS","N","Mississippi","28","143","28143","NA","East_South_Central","08","natprod_CN_QNTY_industrial_2024-07-12.xlsx$SWUDS_IND_20240712, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MS","WD",NA,"IN",NA,"PRIDE OF THE POND",NA,NA,"P07080",NA,NA,NA,NA,NA,NA,NA,NA,"","BATTLE, PAUL JR IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIDE OF THE POND",NA,NA,"P07080",NA,NA,NA,NA,NA,NA,NA,NA,"","BATTLE, PAUL JR IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439999997615814,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIDE OF THE POND",NA,NA,"P07080",NA,NA,NA,NA,NA,NA,NA,NA,"","BATTLE, PAUL JR IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0439999997615814,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIDE OF THE POND",NA,NA,"P07080",NA,NA,NA,NA,NA,NA,NA,NA,"","BATTLE, PAUL JR IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0450000017881393,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MS","WD",NA,"IN",NA,"PRIDE OF THE POND",NA,NA,"P07080",NA,NA,NA,NA,NA,NA,NA,NA,"","BATTLE, PAUL JR IS OWNER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tunica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"MGD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MS/USGS Data Request_Industrial Use 2000-2019.xlsx$MS_IN_WU, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
