"State","ValueType","SourceType","Category","Saline","FacilityName","FacilityName1","FacilityName2","FacilityNumber","FacilityNumber1","FacilityNumber2","SourceName","SourceName1","SourceNumber","SourceNumber1","SourceNumber2","NAICS","SIC","Description","HUC8","HUC10","HUC12","AquiferName1","AquiferName2","BasinName1","BasinName2","Address1","City1","County1","State1","Zip1","Address2","City2","County2","State2","Zip2","Lat","Lon","Datum","Projection","Year","Jan","Feb","Mar","Apr","May","Jun","Jul","Aug","Sep","Oct","Nov","Dec","Units_monthly","Method_monthly","Annual_reported","Units_annual_reported","Method_annual_reported","DataProtected","FIPS5code","SITESELECTION_FACILITYID","SITESELECTION_NPDES_ID","SITESELECTION_NAME","SITESELECTION_ADDRESS","SITESELECTION_ADDRESS_Fix","SITESELECTION_ADRSFLAG","SITESELECTION_CITY","SITESELECTION_STATE","SITESELECTION_COUNTY","SITESELECTION_ZIP","SITESELECTION_FLAGZIP","SITESELECTION_PHONE","SITESELECTION_LATITUDE","SITESELECTION_LONGITUDE","SITESELECTION_NAICS","SITESELECTION_NAICSDESCR","SITESELECTION_SIC","SITESELECTION_SICDESCR","SITESELECTION_EMP","SITESELECTION_TotPerson","SITESELECTION_Area","SITESELECTION_AnnSaleVol","SITESELECTION_JobsReported","SITESELECTION_ZIP_PHONE","SITESELECTION_CITY_ADDRESS","SITESELECTION_LL_Src","SITESELECTION_DATASET_MATCHES_ALL2","SITESELECTION_NEW_REC","SITESELECTION_STATE_NAME","SITESELECTION_StateFIPS","SITESELECTION_CNTY_FIPS","SITESELECTION_ST_CNTY_FIPS","SITESELECTION_X","SITESELECTION_CDC_Region","SITESELECTION_huc2","DataSource"
"MN","WD",NA,"IN",NA,"GERDAU AMERISTEEL US INCORPORATED","RECTIFIER WELL","GERDAU AMERISTEEL US INCORPORATED",NA,"1995-6187",NA,NA,NA,NA,NA,NA,"331221","3310","Metal Processing",NA,NA,NA,NA,NA,NA,NA,"1678 Red Rock Road","St Paul","Ramsey","MN",NA,"1678 Red Rock Road","St Paul","RAMSEY","MN",NA,"44.895699","-93.011410999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110000424452","NA","GERDAU AMERISTEEL US, INC.","1678 RED ROCK ROAD","1678 RED ROCK ROAD","OK","ST PAUL","MN","RAMSEY","55119","GOOD","(563) 732-4585","44.89093","-93.010843","33111","IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING","NA","NA","NA","NA","NA","NA","NA","55119 _ (563) 732-4585","ST PAUL_1678 RED ROCK ROAD","FRS","FRS","N","Minnesota","27","123","27123","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"GERDAU AMERISTEEL US INCORPORATED","ST PAUL STEEL PLANT","GERDAU AMERISTEEL US INCORPORATED",NA,"1966-1060",NA,NA,NA,NA,NA,NA,"331221","3310","Metal Processing",NA,NA,NA,NA,NA,NA,NA,"1678 Red Rock Road","St Paul","Ramsey","MN",NA,"1678 Red Rock Road","St Paul","RAMSEY","MN",NA,"44.896599000000002","-93.012677999999994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110000424452","NA","GERDAU AMERISTEEL US, INC.","1678 RED ROCK ROAD","1678 RED ROCK ROAD","OK","ST PAUL","MN","RAMSEY","55119","GOOD","(563) 732-4585","44.89093","-93.010843","33111","IRON AND STEEL MILLS AND FERROALLOY MANUFACTURING","NA","NA","NA","NA","NA","NA","NA","55119 _ (563) 732-4585","ST PAUL_1678 RED ROCK ROAD","FRS","FRS","N","Minnesota","27","123","27123","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"GERDAU AMERISTEEL US INCORPORATED DULUTH","DULUTH GRINDING BALL PLANT",NA,NA,"1984-2129",NA,NA,NA,NA,NA,NA,"331221","3310","Industrial Process Cooling - Once Through",NA,NA,NA,NA,NA,NA,NA,NA,NA,"St. Louis",NA,NA,NA,NA,NA,NA,NA,"46.757646000000001","-92.111491999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"GERTKEN RALPH",NA,"GERTKEN EXCAVATING",NA,"2000-3159",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,"45.445763999999997","-94.563496999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"GLACIER RESOURCES LIMITED","HOWARD HANSON PIT ROLLAG MN","STRATA CORPORATION",NA,"2007-0114",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"23180 County Highway 6","Detroit Lakes","Becker","MN",NA,"23180 County Highway 6","Detroit Lakes","BECKER","MN",NA,"46.726937","-96.162711999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D_2636905","NA","Strata Corporation","23180 COUNTY HWY 6","23180 COUNTY HIGHWAY 6","UPDATED","DETROIT LAKES","MN","BECKER","56501","GOOD","(218) 847-7290","46.796986","-95.91939","327320","Ready-Mix Concrete Manufacturing","NA","NA","NA","10","0","0","NA","56501 _ (218) 847-7290","DETROIT LAKES_23180 COUNTY HIGHWAY 6","DBpt","DB","N","Minnesota","27","5","27005","NA","West_North_Central","09","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"GNP COMPANY",NA,NA,NA,"1973-3335",NA,NA,NA,NA,NA,NA,"311615","2015","Agricultural/Food Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Stearns",NA,NA,NA,NA,NA,NA,NA,"45.461182999999998","-94.405686000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"GOPHER RESOURCE GOPHER RESOURCE LIMITED LIABILITY COMPANY ATTN MARIA MCCANN",NA,NA,NA,"1986-6064",NA,NA,NA,NA,NA,NA,NA,NA,"Metal Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,"44.834494999999997","-93.118860999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"GRANITE FALLS ENERGY LIMITED LIABILITY COMPANY","GRANITE FALLS ENERGY LIMITED LIABILITY COMPANY","GRANITE FALLS ENERGY LIMITED LIABILITY COMPANY",NA,"2004-4115",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,"15045 Highway 23 Se","Granite Falls","Renville","MN",NA,"15045 Highway 23 Se","Granite Falls","YELLOW MEDICINE","MN",NA,"44.804251000000001","-95.461894999999998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D_1443839","MN0066800","Granite Falls Energy, LLC","15045 HIGHWAY 23 SE","15045 HIGHWAY 23 SE","OK","GRANITE FALLS","MN","YELLOW MEDICINE","56241","GOOD","(320) 564-3100","44.817876","-95.483664","325193","Ethyl Alcohol Manufacturing","NA","NA","NA","NA","NA","NA","43","56241 _ (320) 564-3100","GRANITE FALLS_15045 HIGHWAY 23 SE","DBpt","DB, FRS and/or NPDES, PPP","N","Minnesota","27","173","27173","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"GRANITE FALLS ETHANOL PLANT LIMITED LIABILITY COMPANY",NA,NA,NA,"2007-0016",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Chippewa",NA,NA,NA,NA,NA,NA,NA,"44.793992000000003","-95.501875999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"GREAT LAKES COCA COLA DISTRIBUTION LIMITED LIABILITY COMPANY",NA,"GREAT LAKES COCA COLA DISTRIBUTION LIMITED LIABILITY COMPANY",NA,"1967-0763",NA,NA,NA,NA,NA,NA,"312111","2086","Agricultural/Food Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dakota",NA,NA,NA,NA,NA,NA,NA,"44.856507000000001","-93.154559000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"GREEN PLAINS FAIRMONT LIMITED LIABILITY COMPANY","GREEN PLAINS FAIRMONT LIMITED LIABILITY COMPANY","GREEN PLAINS FAIRMONT LIMITED LIABILITY COMPANY",NA,"2006-0292",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,"1125 Bixby Road","Fairmont","Martin","MN",NA,"1125 Bixby Road","Fairmont","MARTIN","MN",NA,"43.673434999999998","-94.493021999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110022916139","NA","GREEN PLAINS FAIRMONT LLC","1125 BIXBY RD","1125 BIXBY ROAD","UPDATED","FAIRMONT","MN","MARTIN","560311418","DIFF","NA","43.6670144168698","-94.4925316094077","NA","INDUSTRIAL ORGANIC CHEMICALS, NOT ELSEWHERE CLASSIFIED","2869","NA","NA","NA","NA","NA","NA","NA","FAIRMONT_1125 BIXBY ROAD","OSM.csv","FRS","Y","Minnesota","27","91","27091","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"GREEN PLAINS INCORPORATED",NA,NA,NA,"2007-0162",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Otter Tail",NA,NA,NA,NA,NA,NA,NA,"46.312975000000002","-96.133173999999997",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"GUARDIAN ENERGY LIMITED LIABILITY COMPANY GUARDIAN ENERGY",NA,NA,NA,"2007-0426",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Waseca",NA,NA,NA,NA,NA,NA,NA,"44.109727999999997","-93.680002000000002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"HANCOCK CONCRETE PRODUCTS",NA,NA,NA,"1987-1263",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pope",NA,NA,NA,NA,NA,NA,NA,"45.654874999999997","-95.357048000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"HARD CHROME INCORPORATED","HARD CHROME INCORPORATED","HARD CHROME INCORPORATED",NA,"2003-3153",NA,NA,NA,NA,NA,NA,"332813","3390","Metal Processing",NA,NA,NA,NA,NA,NA,NA,"2631 2nd St Ne","Minneapolis","Hennepin","MN",NA,"2631 2nd St Ne","Minneapolis","HENNEPIN","MN",NA,"45.015898","-93.266405000000006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_27206","NA","HARD CHROME, INC.","2631 2ND STREET NE","2631 2ND ST NE","UPDATED","MINNEAPOLIS","MN","HENNEPIN","55418","GOOD","(612) 788-9451","45.0161667","-93.2657715","332813","ELECTROPLATING, PLATING, POLISHING, ANODIZING AND COLORING","3471","NA","30","NA","NA","NA","25","55418 _ (612) 788-9451","MINNEAPOLIS_2631 2ND ST NE","PinPt","Pin, Bus, FRS, PPP","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HARMON DOUG",NA,"CARLSON WAYNE",NA,"2012-0389",NA,NA,NA,NA,NA,NA,"331521","3363","Metal Processing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ramsey",NA,NA,NA,NA,NA,NA,NA,"44.989998","-93.206460000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"HAWKINSON CONSTRUCTION COMPANY","BRINK PIT","HAWKINSON CONSTRUCTION COMPANY",NA,"2015-2857",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"503 County Road 63 W","Grand Rapids","Itasca","MN",NA,"503 County Road 63 W","Grand Rapids","PORTABLE SOURCE","MN",NA,"47.260976999999997","-93.572246000000007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110001975088","MNG490048","HAWKINSON CONSTRUCTION CO","503 COUNTY ROAD 63 W","503 COUNTY ROAD 63 W","OK","GRAND RAPIDS","MN","PORTABLE SOURCE","55744","GOOD","NA","47.238709","-93.571703","324121","ASPHALT PAVING MIXTURE AND BLOCK MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","GRAND RAPIDS_503 COUNTY ROAD 63 W","FRS","FRS, NPDES","N","NA","NA","NA","NA","NA","NA","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HEARTLAND CORN PRODUCTS","HEARTLAND CORN PRODUCTS","HEARTLAND CORN PRODUCTS",NA,"2000-4156",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,"53331 Mn 19 E","Winthrop","Sibley","MN",NA,"53331 Mn 19 E","Winthrop","SIBLEY","MN",NA,"44.545831999999997","-94.254124000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_36105","NA","HEARTLAND CORN PRODUCTS","53331 MN 19 EAST","53331 MN 19 E","UPDATED","WINTHROP","MN","SIBLEY","55396","GOOD","(507) 647-5000","44.5428598","-94.3393119","325998","ALL OTHER MISCELLANEOUS CHEMICAL PRODUCT AND PREPARATION MANUFACTURING","2869","NA","25","50","0","15604400","NA","55396 _ (507) 647-5000","WINTHROP_53331 MN 19 E","PinPt","Pin, Bus, DB","N","Minnesota","27","143","27143","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HEARTLAND CORN PRODUCTS","HEARTLAND CORN PRODUCTS","HEARTLAND CORN PRODUCTS",NA,"2000-4156",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,"53331 State Highway 19 E","Winthrop","Sibley","MN",NA,"53331 State Highway 19 E","Winthrop","SIBLEY","MN",NA,"44.545831999999997","-94.254124000000004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110038158524","MN0062561","HEARTLAND CORN PRODUCTS","53331 STATE HIGHWAY 19 EAST","53331 STATE HIGHWAY 19 E","UPDATED","WINTHROP","MN","SIBLEY","55396","GOOD","(715) 284-5354","44.541944","-94.341667","32411","PETROLEUM REFINERIES","NA","NA","NA","NA","NA","NA","NA","55396 _ (715) 284-5354","WINTHROP_53331 STATE HIGHWAY 19 E","FRS","FRS, NPDES","N","Minnesota","27","143","27143","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HENGEL READY MIX AND CONSTRUCTION INCORPORATED","HENGEL READY MIX AND CONSTRUCTION INCORPORATED","SCHMIT HEATHER",NA,"1983-3178",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,"12883 Upper Sylvan Road Southwest","Pillager","Cass","MN",NA,"12883 Upper Sylvan Road Southwest","Pillager","CASS","MN",NA,"46.337671","-94.392211000000003",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E_110006057649","NA","HENGEL READY MIX AND CONSTRUCTION  INC","12883 UPPER SYLVAN ROAD SOUTHWEST","12883 UPPER SYLVAN ROAD SOUTHWEST","OK","PILLAGER","MN","CASS","56473-2380","DIFF","NA","46.342077404376","-94.39118277264","327320","READY-MIX CONCRETE MANUFACTURING.","NA","NA","NA","NA","NA","NA","NA","NA","PILLAGER_12883 UPPER SYLVAN ROAD SOUTHWEST","census.csv","FRS","Y","Minnesota","27","21","27021","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HERON LAKE CITY OF",NA,"POWERS BRADY",NA,"2003-4231",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jackson",NA,NA,NA,NA,NA,NA,NA,"43.806941999999999","-95.294709999999995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"HHE LIMITED LIABILITY COMPANY","HHE",NA,NA,"2012-0215",NA,NA,NA,NA,NA,NA,"21232","1440","Sand and Gravel Washing",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Becker",NA,NA,NA,NA,NA,NA,NA,"46.733260999999999","-96.168003999999996",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx"
"MN","WD",NA,"IN",NA,"HIAWATHA METALCRAFT INCORPORATED","HIAWATHA METALCRAFT INCORPORATED","HIAWATHA METALCRAFT INCORPORATED",NA,"1969-0116",NA,NA,NA,NA,NA,NA,"331","3300","Metal Processing",NA,NA,NA,NA,NA,NA,NA,"2631 31st Avenue S","Minneapolis","Hennepin","MN",NA,"2631 31st Avenue S","Minneapolis","HENNEPIN","MN",NA,"44.954645999999997","-93.225729999999999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"P_37295","MNG250061","HIAWATHA METALCRAFT, INC.","2631 31ST AVENUE SOUTH","2631 31ST AVENUE S","UPDATED","MINNEAPOLIS","MN","HENNEPIN","55406","GOOD","(612) 721-6331","44.9548311","-93.2265891","323113","COMMERCIAL SCREEN PRINTING","3471","NA","45","50","0","0","23","55406 _ (612) 721-6331","MINNEAPOLIS_2631 31ST AVENUE S","PinPt","Pin, Bus, DB, FRS and/or NPDES, PPP","N","Minnesota","27","53","27053","NA","West_North_Central","07","/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs, USEPA_HIFLD_EIA_PPP_facility_v7.csv"
"MN","WD",NA,"IN",NA,"HIGHWATER ETHANOL LIMITED LIABILITY COMPANY","HIGHWATER ETHANOL ONSITE STORMWATER",NA,NA,"2017-1794",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Redwood",NA,NA,NA,NA,NA,NA,NA,"44.229782","-95.303948000000005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
"MN","WD",NA,"IN",NA,"HIGHWATER ETHANOL LIMITED LIABILITY COMPANY","HIGHWATER ETHANOL SIOUX ROCK QUARRY","BARR ENGINEERING COMPANY MINNEAPOLIS",NA,"2015-0278",NA,NA,NA,NA,NA,NA,"324","2900","Petroleum-Chemical Processing/Ethanol",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cottonwood",NA,NA,NA,NA,NA,NA,NA,"44.08182","-95.061177000000001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"/MN/MN_IN_WU.xlsx$MN IN SIC Task, /MN/read_me.docx, Industrial_DataSummary_By_LEE.xlsx$WU_Industrial_table_SIC_NAICs"
